phc_id,state,district,subdistrict,name,latitude,longitude,is_active,beds,doctors,nurses
PHCR014494,Madhya Pradesh,Narsinghpur,NARSINGHPUR (DHAMNA),KHURPA,22.89116182,79.25775457,False,,,
PHCR014495,Madhya Pradesh,Narsinghpur,GOTEGAON,BARHETA (WARHETA),22.89421167,79.38538333,False,,,
PHCR014496,Madhya Pradesh,Sehore,Ashta,UPHC Ashta,22.894609,76.820198,False,,,
PHCR014497,Madhya Pradesh,Sehore,Budni,PHC Baktra,22.89853928,78.00677458,False,,,
PHCR014498,Madhya Pradesh,Raisen,Baraily,googalwada,22.9007665,78.0708985,False,,,
PHCR014499,Madhya Pradesh,Indore,Depalpur,ATAHEDA,22.90602667,75.63855,False,,,
PHCR014500,Madhya Pradesh,Dindori,Mehadwani,RAI,22.908314,80.826706,False,,,
PHCR014501,Madhya Pradesh,Dindori,Amarpur,KISALPURI,22.91002629,80.93129113,False,,,
PHCR014502,Madhya Pradesh,Hoshangabad,Pipariya,Sandia,22.910175,78.351585,False,,,
PHCR014503,Madhya Pradesh,Jhabua,Petlawad,pd PHC BEKALDA,22.91078167,74.93665,False,,,
PHCR014504,Madhya Pradesh,Ujjain,Badnagar,Lohana,22.91392833,75.36652833,False,,,
PHCR014505,Madhya Pradesh,Ujjain,Badnagar,pd PHC Kharsodkala,22.9139472,75.36642331,False,,,
PHCR014506,Madhya Pradesh,Mandla,Bijadandi,Vijaypur,22.91440107,80.11504695,False,,,
PHCR014507,Madhya Pradesh,Raisen,Obedullaganj,Barkhera,22.91451206,77.65447836,False,,,
PHCR014508,Madhya Pradesh,Anuppur,Pushprajgarh,Benibari,22.9161,81.3317,False,,,
PHCR014509,Madhya Pradesh,Jhabua,Meghnagar,RAMBHAPUR,22.91613,74.49246833,False,,,
PHCR014510,Madhya Pradesh,Anuppur,Jaithari,PHC Singhoura,22.9186,81.8139,False,,,
PHCR014511,Madhya Pradesh,Narsinghpur,SAIKHEDA,UPHC Gadarwada,22.922549,78.783406,False,,,
PHCR014512,Madhya Pradesh,Narsinghpur,CHAWARPATHA (TENDUKHEDA),BOHANI,22.93161167,78.85549,False,,,
PHCR014513,Madhya Pradesh,Hoshangabad,Bankhedi,Umardha,22.95030145,78.45137947,False,,,
PHCR014514,Madhya Pradesh,Narsinghpur,GOTEGAON,SHRI NAGAR,22.95472936,79.52135129,False,,,
PHCR014515,Madhya Pradesh,Jhabua,Petlawad,RAIPURIYA,22.95730333,74.82831667,False,,,
PHCR014516,Madhya Pradesh,Dewas,Barotha (Dewas),UPHC Itawa,22.96,76.06,False,,,
PHCR014517,Madhya Pradesh,Indore,Sawer,KUDANA,22.96077672,75.85540935,False,,,
PHCR014518,Madhya Pradesh,Sehore,Ichhawar,PHC Dewadia,22.96130667,76.98027833,False,,,
PHCR014519,Madhya Pradesh,Dhar,Badnawar,BAKHATGAD,22.96564167,75.205775,False,,,
PHCR014520,Madhya Pradesh,Dhar,Sardarpur,Rajod,22.96570833,75.063685,False,,,
PHCR014521,Madhya Pradesh,Narsinghpur,CHAWARPATHA (TENDUKHEDA),KHULRI,22.96904667,78.94183667,False,,,
PHCR014522,Madhya Pradesh,Dewas,Barotha (Dewas),UPHC Bawadia,22.972307,76.065298,False,,,
PHCR014523,Madhya Pradesh,Raisen,Udaipura,Ketoghan,22.97798,78.418895,False,,,
PHCR014524,Madhya Pradesh,Anuppur,Jaithari,PHC Lapta,22.98,81.8883,False,,,
PHCR014525,Madhya Pradesh,Indore,Depalpur,GOUTAMPUR,22.990035,75.52060167,False,,,
PHCR014526,Madhya Pradesh,Raisen,Baraily,utiya kala,22.993662,78.3515101,False,,,
PHCR014527,Madhya Pradesh,Dewas,Sonkatch,Bhoransa,22.99383833,76.208095,False,,,
PHCR014528,Madhya Pradesh,Narsinghpur,GOTEGAON,KARAKBEL,22.99413833,79.3384,False,,,
PHCR014529,Madhya Pradesh,Jhabua,Meghnagar,MADRANI,22.99814435,74.45164919,False,,,
PHCR014530,Madhya Pradesh,Jabalpur,Jabalpur,Bargi,22.99850141,79.88191639,False,,,
PHCR014531,Madhya Pradesh,Raisen,Obedullaganj,CHC Obaidullaganj,23.00011291,77.58677223,False,,,
PHCR014532,Madhya Pradesh,Narsinghpur,SAIKHEDA,PALOHA BADA,23.00429167,78.74753333,False,,,
PHCR014533,Madhya Pradesh,Sehore,Ichhawar,PHC Ramnagar,23.01402333,76.914625,False,,,
PHCR014534,Madhya Pradesh,Mandla,Bijadandi,Chhindgaon,23.01702244,80.30824401,False,,,
PHCR014535,Madhya Pradesh,Mandla,Niwas,Pipariya,23.023,80.4341,False,,,
PHCR014536,Madhya Pradesh,Indore,Depalpur,JALODIA GYAN,23.02347333,75.61824167,False,,,
PHCR014537,Madhya Pradesh,Narsinghpur,NARSINGHPUR (DHAMNA),DHAMNA,23.02471769,79.255224,False,,,
PHCR014538,Madhya Pradesh,Raisen,Obedullaganj,CHC Goharganj,23.02772452,77.68082521,False,,,
PHCR014539,Madhya Pradesh,Mandla,Bijadandi,Udaipur,23.02878789,80.09774218,False,,,
PHCR014540,Madhya Pradesh,Dindori,Mehadwani,KANERI,23.029065,80.671532,False,,,
PHCR014541,Madhya Pradesh,Narsinghpur,KARELI,BARMAN,23.032305,79.01764167,False,,,
PHCR014542,Madhya Pradesh,Jhabua,Petlawad,KARDAWAD,23.04060928,74.82797287,False,,,
PHCR014543,Madhya Pradesh,Jhabua,Thandla,KAKANWANI,23.04434461,74.42407003,False,,,
PHCR014544,Madhya Pradesh,Ujjain,Ujjain,Panthpiplai,23.04446006,75.82519403,False,,,
PHCR014545,Madhya Pradesh,Dhar,Badnawar,DOTRIYA,23.04493,75.05835,False,,,
PHCR014546,Madhya Pradesh,Narsinghpur,CHAWARPATHA (TENDUKHEDA),CHAWARPATHA,23.04672,79.01152333,False,,,
PHCR014547,Madhya Pradesh,Jhabua,Petlawad,SARANGI,23.05113667,74.90853,False,,,
PHCR014548,Madhya Pradesh,Narsinghpur,NARSINGHPUR (DHAMNA),MALAH PIPARIYA,23.05191611,79.30936284,False,,,
PHCR014549,Madhya Pradesh,Anuppur,Jaithari,Cholna,23.0594,81.918,False,,,
PHCR014550,Madhya Pradesh,Narsinghpur,KARELI,KERPANI,23.07678833,79.166585,False,,,
PHCR014551,Madhya Pradesh,Dhar,Badnawar,MULTHAN,23.07710333,75.20743833,False,,,
PHCR014552,Madhya Pradesh,Sehore,Ashta,PHC Kothri,23.07734951,76.83513371,False,,,
PHCR014553,Madhya Pradesh,Mandla,Niwas,Gadra,23.07973167,80.30011333,False,,,
PHCR014554,Madhya Pradesh,Jabalpur,Shahpura,Bhidki,23.08092531,79.77346914,False,,,
PHCR014555,Madhya Pradesh,Narsinghpur,CHAWARPATHA (TENDUKHEDA),BHAMA,23.08240333,78.82044667,False,,,
PHCR014556,Madhya Pradesh,Anuppur,Anuppur,PHC Sakra,23.085697,81.628168,False,,,
PHCR014557,Madhya Pradesh,Anuppur,Pushprajgarh,Khamraudh,23.0881,81.2904,False,,,
PHCR014558,Madhya Pradesh,Dindori,Shahpura,BICHHIYA,23.091185,80.55079,False,,,
PHCR014559,Madhya Pradesh,Dindori,Shahpura,MANIKPUR,23.091625,80.575691,False,,,
PHCR014560,Madhya Pradesh,Jhabua,Petlawad,BAMNIYA,23.09271463,74.76582845,False,,,
PHCR014561,Madhya Pradesh,Raisen,Baraily,khargone,23.094872,78.323293,False,,,
PHCR014562,Madhya Pradesh,Dindori,Dindori,NARAYANDEEH,23.095019,81.149941,False,,,
PHCR014563,Madhya Pradesh,Dewas,Tonk Khurd,Chobaradhira,23.09572167,76.34304833,False,,,
PHCR014564,Madhya Pradesh,Sehore,Sehore (Shyampur),PHC Bamuliya,23.09697769,77.12899124,False,,,
PHCR014565,Madhya Pradesh,Raisen,Obedullaganj,UPHC Mandideep,23.098703,77.505002,False,,,
PHCR014566,Madhya Pradesh,Anuppur,Kotma,PHC Chodi pondi,23.1028,81.9378,False,,,
PHCR014567,Madhya Pradesh,Jhabua,Petlawad,KARWAD,23.103186,74.879952,False,,,
PHCR014568,Madhya Pradesh,Jhabua,Thandla,KHAWASA,23.10729927,74.71934915,False,,,
PHCR014569,Madhya Pradesh,Mandla,Niwas,Meneri,23.10942833,80.23534833,False,,,
PHCR014570,Madhya Pradesh,Dindori,Dindori,SARASTAL,23.109624,81.094781,False,,,
PHCR014571,Madhya Pradesh,Narsinghpur,CHAWARPATHA (TENDUKHEDA),DOBHI,23.11217667,78.92624667,False,,,
PHCR014572,Madhya Pradesh,Sehore,Ichhawar,PHC Amlaha,23.116245,76.90418667,False,,,
PHCR014573,Madhya Pradesh,Dhar,Badnawar,KACHIBADODA,23.11686667,75.261835,False,,,
PHCR014574,Madhya Pradesh,Jabalpur,Jabalpur,Ayurvedic College,23.1191,79.8812,False,,,
PHCR014575,Madhya Pradesh,Raisen,Udaipura,deori,23.121097,78.689453,False,,,
PHCR014576,Madhya Pradesh,Raisen,Obedullaganj,Chicklod,23.12206104,77.70651758,False,,,
PHCR014577,Madhya Pradesh,Ratlam,Ratlam,Birmawal,23.12209816,75.13048665,False,,,
PHCR014578,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Polipathar,23.127738,79.930544,False,,,
PHCR014579,Madhya Pradesh,Anuppur,Kotma,Pyari,23.1286,81.9953,False,,,
PHCR014580,Madhya Pradesh,Ujjain,Ujjain,Chintamanjawasiya,23.13317401,75.72960819,False,,,
PHCR014581,Madhya Pradesh,Raisen,Obedullaganj,Sultanpur,23.135185,77.935313,False,,,
PHCR014582,Madhya Pradesh,Shahdol,Sohagpur,Amarha,23.137551,81.38390677,False,,,
PHCR014583,Madhya Pradesh,Jabalpur,Jabalpur,Motilal Nehru hosp Cantt,23.13773,79.94725,False,,,
PHCR014584,Madhya Pradesh,Ujjain,Ujjain,UPHC Adarshnagar,23.141041,75.815989,False,,,
PHCR014585,Madhya Pradesh,Shahdol,Sohagpur,Bimhauri,23.14345472,81.55192911,False,,,
PHCR014586,Madhya Pradesh,Shajapur,Kalapipal,Arniya Kala,23.1442,76.4434,False,,,
PHCR014587,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Gupteshwar,23.146332,79.920669,False,,,
PHCR014588,Madhya Pradesh,Raisen,Udaipura,kuchwada,23.14680167,78.35218333,False,,,
PHCR014589,Madhya Pradesh,Jabalpur,Shahpura,Natwara,23.15456709,79.64170474,False,,,
PHCR014590,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Hanumantala,23.157704,79.874381,False,,,
PHCR014591,Madhya Pradesh,Dewas,Sonkatch,Pipalranwa,23.15786316,76.46774579,False,,,
PHCR014592,Madhya Pradesh,Bhopal,Phanda (Bhopal),MISROD,23.16,77.46,False,,,
PHCR014593,Madhya Pradesh,Bhopal,Phanda (Bhopal),PHANDA,23.16234336,77.46870437,False,,,
PHCR014594,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Motinala Maqsuda,23.162408,79.904981,False,,,
PHCR014595,Madhya Pradesh,Sehore,Ashta,PHC Maina,23.16497697,76.66584478,False,,,
PHCR014596,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Amanpur,23.165895,79.915772,False,,,
PHCR014597,Madhya Pradesh,Jabalpur,Kundam,Imali,23.166705,79.949995,False,,,
PHCR014598,Madhya Pradesh,Jabalpur,Panagar,Singod,23.166706,79.949994,False,,,
PHCR014599,Madhya Pradesh,Jabalpur,Jabalpur,BARELA,23.166706,79.949994,False,,,
PHCR014600,Madhya Pradesh,Jabalpur,Kundam,Baghragi,23.166708,79.949992,False,,,
PHCR014601,Madhya Pradesh,Jabalpur,Shahpura,Chargawa,23.166709,79.949991,False,,,
PHCR014602,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Kajarwada,23.1698,80.0048,False,,,
PHCR014603,Madhya Pradesh,Shahdol,Sohagpur,pd PHC Khairha,23.170521,81.454225,False,,,
PHCR014604,Madhya Pradesh,Jabalpur,Shahpura,Belkheda,23.17200298,79.46145445,False,,,
PHCR014605,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Ganga nagar,23.174933,79.861883,False,,,
PHCR014606,Madhya Pradesh,Bhopal,Phanda (Bhopal),RATIBAD,23.17493333,77.33244667,False,,,
PHCR014607,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Lalmati,23.175593,79.952146,False,,,
PHCR014608,Madhya Pradesh,Ujjain,Ujjain,UPHC Sanjaynagar,23.179301,75.78491,False,,,
PHCR014609,Madhya Pradesh,Ujjain,Ujjain,UPHC Mitranagar,23.179301,75.78491,False,,,
PHCR014610,Madhya Pradesh,Ujjain,Ujjain,UPHC Pawasa,23.179301,75.78491,False,,,
PHCR014611,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Ukhari,23.17938,79.917969,False,,,
PHCR014612,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Cherital,23.179386,79.934013,False,,,
PHCR014613,Madhya Pradesh,Ujjain,Ujjain,UPHC Jaisinghpura,23.18285,75.767673,False,,,
PHCR014614,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Suhagi,23.185694,79.937458,False,,,
PHCR014615,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Richai,23.187309,79.962635,False,,,
PHCR014616,Madhya Pradesh,Jabalpur,Jabalpur,UPHC TILWARA,23.188517,79.776434,False,,,
PHCR014617,Madhya Pradesh,Sehore,Sehore (Shyampur),UPHC Sehore,23.19,77.08,False,,,
PHCR014618,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Shanti Nagar,23.190353,79.929764,False,,,
PHCR014619,Madhya Pradesh,Ujjain,Tarana,Jawasiyakumar,23.19065833,76.10625,False,,,
PHCR014620,Madhya Pradesh,Shahdol,Sohagpur,Bartara,23.1925501,81.47816887,False,,,
PHCR014621,Madhya Pradesh,Raisen,Silwani,PHC Bhamori,23.19655,78.28607167,False,,,
PHCR014622,Madhya Pradesh,Jabalpur,Jabalpur,UPHC ADHARTAL,23.199395,79.944453,False,,,
PHCR014623,Madhya Pradesh,Jabalpur,Kundam,Padaria,23.2,80.15,False,,,
PHCR014624,Madhya Pradesh,Raisen,Silwani,PHC Jaithari,23.20545085,78.60859408,False,,,
PHCR014625,Madhya Pradesh,Bhopal,Phanda (Bhopal),UPHC Saibaba Nagar,23.20592,77.43908,False,,,
PHCR014626,Madhya Pradesh,Anuppur,Kotma,Malga,23.2069,81.9793,False,,,
PHCR014627,Madhya Pradesh,Shajapur,Kalapipal,Tilawad Maina,23.20758389,76.70675078,False,,,
PHCR014628,Madhya Pradesh,Dindori,Shahpura,KOHANI DEWARI,23.208419,80.563288,False,,,
PHCR014629,Madhya Pradesh,Bhopal,Phanda (Bhopal),UPHC Berkheda Pathani,23.208564,77.473065,False,,,
PHCR014630,Madhya Pradesh,Sehore,Ashta,PHC Sidhhiqganj,23.208781,77.087603,False,,,
PHCR014631,Madhya Pradesh,Jabalpur,Jabalpur,UPHC Bara Pathar,23.209737,80.002484,False,,,
PHCR014632,Madhya Pradesh,Shahdol,Sohagpur,Majhagawan,23.21162948,81.28675202,False,,,
PHCR014633,Madhya Pradesh,Shahdol,Budhar,RAMPUR,23.216402,81.696631,False,,,
PHCR014634,Madhya Pradesh,Jabalpur,Panagar,Sonpur,23.21815333,80.07544333,False,,,
PHCR014635,Madhya Pradesh,Ujjain,Ujjain,Tajpur,23.21849072,75.90737847,False,,,
PHCR014636,Madhya Pradesh,Jabalpur,Panagar,Belkahdu,23.219174,79.8935462,False,,,
PHCR014637,Madhya Pradesh,Ujjain,Ujjain,UPHC Bherugarh,23.222298,75.773123,False,,,
PHCR014638,Madhya Pradesh,Ratlam,Bajna,Raoti,23.22619722,74.84113659,False,,,
PHCR014639,Madhya Pradesh,Ratlam,Ratlam,Bilpank,23.2264701,75.14514643,False,,,
PHCR014640,Madhya Pradesh,Shahdol,Sohagpur,Pachgaon,23.23319468,81.359457,False,,,
PHCR014641,Madhya Pradesh,Dindori,Shahpura,KASTURI PIPARIYA,23.237004,80.646565,False,,,
PHCR014642,Madhya Pradesh,Ujjain,Tarana,Kaytha,23.23715,76.01859,False,,,
PHCR014643,Madhya Pradesh,Shajapur,Shajapur,pd PHC Jhonkar,23.2409955,76.17698868,False,,,
PHCR014644,Madhya Pradesh,Dindori,Dindori,AMANIPIPARIYA,23.247076,80.918009,False,,,
PHCR014645,Madhya Pradesh,Bhopal,Phanda (Bhopal),UPHC Kolua,23.247223,77.444381,False,,,
PHCR014646,Madhya Pradesh,Ratlam,Ratlam,Dharad,23.25124057,75.10674893,False,,,
PHCR014647,Madhya Pradesh,Bhopal,Phanda (Bhopal),UPHC Kotra,23.252638,77.405344,False,,,
PHCR014648,Madhya Pradesh,Ujjain,Badnagar,Bhatpachlana,23.258811,75.288737,False,,,
PHCR014649,Madhya Pradesh,Shahdol,Sohagpur,Kanchanpur,23.25966634,81.45152676,False,,,
PHCR014650,Madhya Pradesh,Bhopal,Phanda (Bhopal),UPHC Ashoka Garden,23.259986,77.43189,False,,,
PHCR014651,Madhya Pradesh,Bhopal,Phanda (Bhopal),UPHC Bagsewaniya,23.26,77.413,False,,,
PHCR014652,Madhya Pradesh,Shahdol,Budhar,BIRUHALI,23.2648,81.5753,False,,,
PHCR014653,Madhya Pradesh,Anuppur,Kotma,PHC Bijuri,23.2707,82.1246,False,,,
PHCR014654,Madhya Pradesh,Shajapur,Shajapur,Maksi,23.27168365,76.14401745,False,,,
PHCR014655,Madhya Pradesh,Anuppur,Kotma,PHC Beliyabadi,23.2717,81.9071,False,,,
PHCR014656,Madhya Pradesh,Bhopal,Phanda (Bhopal),UPHC Kokta,23.273802,77.519166,False,,,
PHCR014657,Madhya Pradesh,Sagar,Deori,Maharajpur,23.2801,79.0441,False,,,
PHCR014658,Madhya Pradesh,Shajapur,Shajapur,Makodi,23.28236206,76.51339912,False,,,
PHCR014659,Madhya Pradesh,Jabalpur,Panagar,Umariya Choubey,23.283135,79.95071667,False,,,
PHCR014660,Madhya Pradesh,Shajapur,Shajapur,Berchha,23.28384875,76.3244063,False,,,
PHCR014661,Madhya Pradesh,Jabalpur,Patan,Boria,23.2844505,79.6908969,False,,,
PHCR014662,Madhya Pradesh,Jabalpur,Patan,Katangi,23.2844525,79.6908949,False,,,
PHCR014663,Madhya Pradesh,Ujjain,Tarana,pd PHC Kanasiya,23.29917333,76.143095,False,,,
PHCR014664,Madhya Pradesh,Sagar,Kesli,Sahajpur,23.300655,78.83579,False,,,
PHCR014665,Madhya Pradesh,Shahdol,Jaisinghnagar,AAMDEEH,23.302188,81.356802,False,,,
PHCR014666,Madhya Pradesh,Shahdol,Beohari,Deolond,23.302188,81.356802,False,,,
PHCR014667,Madhya Pradesh,Shahdol,Budhar,KESHAWAHI,23.302612,81.762295,False,,,
PHCR014668,Madhya Pradesh,Ratlam,Ratlam,UPHC Dilip Nagar,23.303122,75.061845,False,,,
PHCR014669,Madhya Pradesh,Shajapur,Moman Badodiya,Polaykhurd,23.3065206,76.56655603,False,,,
PHCR014670,Madhya Pradesh,Anuppur,Kotma,Nigwani,23.3084,82.0019,False,,,
PHCR014671,Madhya Pradesh,Shahdol,Budhar,CHANNUDI,23.31203552,81.62758793,False,,,
PHCR014672,Madhya Pradesh,Bhopal,Phanda (Bhopal),TOOMDA,23.31510833,77.19115833,False,,,
PHCR014673,Madhya Pradesh,Shajapur,Shajapur,Semli,23.31631729,76.45784147,False,,,
PHCR014674,Madhya Pradesh,Ratlam,Ratlam,UPHC Hakeemwada,23.3172,75.0324,False,,,
PHCR014675,Madhya Pradesh,Ujjain,Ghatiya,Panbihar,23.31817101,75.76636815,False,,,
PHCR014676,Madhya Pradesh,Raisen,Gairatganj,Dev Nagar,23.318383,78.090155,False,,,
PHCR014677,Madhya Pradesh,Shahdol,Sohagpur,UPHC Sohagpur,23.32,81.36,False,,,
PHCR014678,Madhya Pradesh,Anuppur,Kotma,PHC Kothi,23.3297,82.0571,False,,,
PHCR014679,Madhya Pradesh,Raisen,Raisen,UPHC Raisen,23.332733,77.782397,False,,,
PHCR014680,Madhya Pradesh,Ratlam,Ratlam,UPHC TIT Road,23.332958,75.050042,False,,,
PHCR014681,Madhya Pradesh,Ujjain,Khacharod (Nagda),Unhel,23.33656734,75.55799192,False,,,
PHCR014682,Madhya Pradesh,Umaria,Umaria (Karkeli),Ghulghuli,23.34348667,80.84969,False,,,
PHCR014683,Madhya Pradesh,Ratlam,Sailana,Shivgarh,23.34839735,74.85692188,False,,,
PHCR014684,Madhya Pradesh,Katni,Dhimar Kheda,Silondi,23.34915745,80.37303354,False,,,
PHCR014685,Madhya Pradesh,Raisen,Raisen,MUDIYAKHEDA,23.349892,78.116531,False,,,
PHCR014686,Madhya Pradesh,Umaria,Umaria (Karkeli),Nowrozabad,23.352474,80.9802,False,,,
PHCR014687,Madhya Pradesh,Katni,Dhimar Kheda,Kachargawn Bada,23.35399929,80.34090276,False,,,
PHCR014688,Madhya Pradesh,Ujjain,Khacharod (Nagda),pd PHC Madawada,23.358785,75.27058833,False,,,
PHCR014689,Madhya Pradesh,Bhopal,Phanda (Bhopal),UPHC Anandnagar,23.35995,77.3998,False,,,
PHCR014690,Madhya Pradesh,Satna,Satna (Sohawal),Kuwaan,23.374575,80.670425,False,,,
PHCR014691,Madhya Pradesh,Shajapur,Moman Badodiya,Bolai,23.37784964,76.47568341,False,,,
PHCR014692,Madhya Pradesh,Shajapur,Shujalpur,CH Akodiya,23.3783703,76.5992927,False,,,
PHCR014693,Madhya Pradesh,Damoh,Tendukheda,Sarra,23.38239601,79.28691673,False,,,
PHCR014694,Madhya Pradesh,Shahdol,Pali 1,Lafada,23.384233,81.56765,False,,,
PHCR014695,Madhya Pradesh,Shajapur,Shajapur,UPHC Shajapur,23.388202,76.716336,False,,,
PHCR014696,Madhya Pradesh,Jabalpur,Sihora,Gosalpur,23.39247781,80.05240605,False,,,
PHCR014697,Madhya Pradesh,Jabalpur,Majholi,Indrana,23.39665201,79.91344974,False,,,
PHCR014698,Madhya Pradesh,Sehore,Sehore (Shyampur),CHC Doraha,23.39789667,77.16066333,False,,,
PHCR014699,Madhya Pradesh,Jabalpur,Sihora,Majhgawa,23.40242725,80.2114784,False,,,
PHCR014700,Madhya Pradesh,Umaria,pali,Jamudi,23.40410167,81.25280667,False,,,
PHCR014701,Madhya Pradesh,Sagar,Kesli,Tada,23.40489316,78.65668471,False,,,
PHCR014702,Madhya Pradesh,Ratlam,Ratlam,Bangrod,23.41062496,75.11519538,False,,,
PHCR014703,Madhya Pradesh,Raisen,Raisen,Deewanganj,23.426238,77.577703,False,,,
PHCR014704,Madhya Pradesh,Shajapur,Shujalpur,UPHC Shujalpur,23.42773,76.268187,False,,,
PHCR014705,Madhya Pradesh,Shajapur,Kalapipal,Khokara Kala,23.42794642,76.94591936,False,,,
PHCR014706,Madhya Pradesh,Shajapur,Moman Badodiya,Gulana,23.4305399,76.47326371,False,,,
PHCR014707,Madhya Pradesh,Umaria,Umaria (Karkeli),Harrwah,23.43059167,80.61855833,False,,,
PHCR014708,Madhya Pradesh,Ratlam,Sailana,Sakrawda,23.43514533,74.84500281,False,,,
PHCR014709,Madhya Pradesh,Ratlam,Bajna,Chandragad,23.44045167,74.61570333,False,,,
PHCR014710,Madhya Pradesh,Ratlam,Ratlam,Dhamnod,23.44097,74.972227,False,,,
PHCR014711,Madhya Pradesh,Shahdol,Budhar,RASHMOHI,23.44108041,81.62786603,False,,,
PHCR014712,Madhya Pradesh,Umaria,Umaria (Karkeli),Bilaspur,23.44192833,80.58327,False,,,
PHCR014713,Madhya Pradesh,Ratlam,Sailana,Berda,23.443602,74.726391,False,,,
PHCR014714,Madhya Pradesh,Bhopal,Berasia,GUNGA,23.45064667,77.35369167,False,,,
PHCR014715,Madhya Pradesh,Ujjain,Ujjain,UPHC Nagda,23.453,75.415,False,,,
PHCR014716,Madhya Pradesh,Jabalpur,Majholi,Lamakana,23.45628961,79.99523401,False,,,
PHCR014717,Madhya Pradesh,Raisen,Raisen,SALAMATPUR,23.458801,77.673655,False,,,
PHCR014718,Madhya Pradesh,Jabalpur,Sihora,Kumhi,23.46202374,80.25683207,False,,,
PHCR014719,Madhya Pradesh,Umaria,Umaria (Karkeli),Karkeli,23.46221,80.91547667,False,,,
PHCR014720,Madhya Pradesh,Ujjain,Mahidpur,pd PHC Khedakhajuriya,23.46391178,75.7919002,False,,,
PHCR014721,Madhya Pradesh,Jabalpur,Sihora,Khitola,23.47037549,80.1089147,False,,,
PHCR014722,Madhya Pradesh,Shahdol,Budhar,JAITPUR,23.47236001,81.72736667,False,,,
PHCR014723,Madhya Pradesh,Ratlam,Sailana,Sarwan,23.48395743,74.83245049,False,,,
PHCR014724,Madhya Pradesh,Vidisha,Vidisha,Shayar,23.48819,77.60759833,False,,,
PHCR014725,Madhya Pradesh,Umaria,pali,Chauri,23.488412,81.268402,False,,,
PHCR014726,Madhya Pradesh,Ujjain,Tarana,Dhabalahardu,23.49856167,75.8961,False,,,
PHCR014727,Madhya Pradesh,Raisen,Begamganj,Sutanganj,23.501914,78.552117,False,,,
PHCR014728,Madhya Pradesh,Ujjain,Tarana,Makdone,23.50400167,76.07212333,False,,,
PHCR014729,Madhya Pradesh,Rajgarh,Narsinghgarh,pd PHC Eklera,23.50538002,76.81469735,False,,,
PHCR014730,Madhya Pradesh,Ujjain,Tarana,Rupakhedi,23.51042167,75.94229333,False,,,
PHCR014731,Madhya Pradesh,Ujjain,Tarana,Nanded,23.51506833,75.98434,False,,,
PHCR014732,Madhya Pradesh,Sehore,Sehore (Shyampur),PHC Ahmedpur,23.51571667,77.21877167,False,,,
PHCR014733,Madhya Pradesh,Rajgarh,Narsinghgarh,Kurawar,23.51915943,77.02434371,False,,,
PHCR014734,Madhya Pradesh,Vidisha,Vidisha,UPHC Karaiyakheda,23.52511,77.808136,False,,,
PHCR014735,Madhya Pradesh,Shahdol,Budhar,SAKHI,23.52795647,81.72388596,False,,,
PHCR014736,Madhya Pradesh,Sagar,Deori,Gourjhamer,23.52823167,78.943235,False,,,
PHCR014737,Madhya Pradesh,Vidisha,Vidisha,UPHC Mohangiri,23.529844,77.821718,False,,,
PHCR014738,Madhya Pradesh,Umaria,Umaria (Karkeli),UPHC Umaria,23.53098,80.829475,False,,,
PHCR014739,Madhya Pradesh,Shajapur,Moman Badodiya,Dupada,23.5346091,76.1994445,False,,,
PHCR014740,Madhya Pradesh,Jabalpur,Majholi,pd PHC Padwar,23.53940612,79.97402681,False,,,
PHCR014741,Madhya Pradesh,Vidisha,Vidisha,Balabarkheda,23.54108167,77.585265,False,,,
PHCR014742,Madhya Pradesh,Bhopal,Berasia,DHAMMRAH,23.545605,77.36033833,False,,,
PHCR014743,Madhya Pradesh,Katni,Dhimar Kheda,Khamtra,23.55439662,80.52921613,False,,,
PHCR014744,Madhya Pradesh,Sagar,Deori,Barkoti,23.55606833,78.87422,False,,,
PHCR014745,Madhya Pradesh,Ratlam,Jaora,Badavada,23.55783309,75.25004031,False,,,
PHCR014746,Madhya Pradesh,Shahdol,Beohari,New Sarsi,23.5674,81.4231,False,,,
PHCR014747,Madhya Pradesh,Rajgarh,Narsinghgarh,Talen,23.56798841,76.72971019,False,,,
PHCR014748,Madhya Pradesh,Ujjain,Mahidpur,Mahidpurroad,23.57006,75.501444,False,,,
PHCR014749,Madhya Pradesh,Ujjain,Khacharod (Nagda),Chapakeda,23.57823,75.28725,False,,,
PHCR014750,Madhya Pradesh,Sagar,Rehli,Chhirari,23.58076167,79.14587667,False,,,
PHCR014751,Madhya Pradesh,Vidisha,Vidisha,Ahmadpur,23.5812,77.679032,False,,,
PHCR014752,Madhya Pradesh,Damoh,Damoh Urban,Imaliya Ghat,23.58146167,79.40920333,False,,,
